"Plot Title: JR_H12"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20601213, SEN S/N: 20601213)","RH, % (LGR S/N: 20601213, SEN S/N: 20601213)","DewPt, °C (LGR S/N: 20601213, SEN S/N: 20601213)","Host Connected (LGR S/N: 20601213)","Stopped (LGR S/N: 20601213)","End Of File (LGR S/N: 20601213)"
2423,09/07/22 02:03:29 PM,34.448,67.35,27.546,,,
2424,09/07/22 03:03:29 PM,35.457,67.69,28.592,,,
2425,09/07/22 04:03:29 PM,36.236,67.49,29.283,,,
2426,09/07/22 05:03:29 PM,36.888,67.82,29.987,,,
2427,09/07/22 06:03:29 PM,37.106,67.66,30.152,,,
2428,09/07/22 07:03:29 PM,36.643,67.78,29.744,,,
2429,09/07/22 08:03:29 PM,33.870,70.73,27.834,,,
2430,09/07/22 09:03:29 PM,32.312,69.67,26.087,,,
2431,09/07/22 10:03:29 PM,26.750,78.03,22.627,,,
2432,09/07/22 11:03:29 PM,23.693,81.48,20.361,,,
2433,09/08/22 12:03:29 AM,22.565,80.84,19.132,,,
2434,09/08/22 01:03:29 AM,21.179,80.65,17.742,,,
2435,09/08/22 02:03:29 AM,21.107,79.24,17.394,,,
2436,09/08/22 03:03:29 AM,20.273,79.15,16.564,,,
2437,09/08/22 04:03:29 AM,19.844,80.12,16.339,,,
2438,09/08/22 05:03:29 AM,19.392,79.59,15.794,,,
2439,09/08/22 06:03:29 AM,19.083,79.99,15.572,,,
2440,09/08/22 07:03:29 AM,19.892,77.12,15.785,,,
2441,09/08/22 08:03:29 AM,22.613,69.63,16.802,,,
2442,09/08/22 09:03:29 AM,23.838,69.54,17.954,,,
2443,09/08/22 10:03:29 AM,27.980,67.30,21.379,,,
2444,09/08/22 11:03:29 AM,30.325,67.21,23.588,,,
2445,09/08/22 12:03:29 PM,32.029,67.60,25.307,,,
2446,09/08/22 01:03:29 PM,33.295,67.76,26.552,,,
2447,09/08/22 02:03:29 PM,34.501,67.41,27.612,,,
2448,09/08/22 03:03:29 PM,35.404,67.65,28.531,,,
2449,09/08/22 04:03:29 PM,36.182,68.08,29.382,,,
2450,09/08/22 05:03:29 PM,36.888,67.89,30.005,,,
2451,09/08/22 06:03:29 PM,37.161,68.04,30.303,,,
2452,09/08/22 07:03:29 PM,36.643,67.83,29.757,,,
2453,09/08/22 08:03:29 PM,33.922,70.44,27.815,,,
2454,09/08/22 09:03:29 PM,32.260,70.45,26.226,,,
2455,09/08/22 10:03:29 PM,26.774,78.24,22.694,,,
2456,09/08/22 11:03:29 PM,23.645,81.35,20.288,,,
2457,09/09/22 12:03:29 AM,22.565,80.85,19.135,,,
2458,09/09/22 01:03:29 AM,21.179,80.69,17.751,,,
2459,09/09/22 02:03:29 AM,21.083,79.37,17.395,,,
2460,09/09/22 03:03:29 AM,20.273,79.01,16.536,,,
2461,09/09/22 04:03:29 AM,19.821,79.96,16.283,,,
2462,09/09/22 05:03:29 AM,19.392,79.50,15.776,,,
2463,09/09/22 06:03:29 AM,19.083,79.70,15.514,,,
2464,09/09/22 07:03:29 AM,19.916,77.14,15.813,,,
2465,09/09/22 08:03:29 AM,22.637,69.99,16.905,,,
2466,09/09/22 09:03:29 AM,23.934,69.33,17.997,,,
2467,09/09/22 10:03:29 AM,27.955,66.61,21.187,,,
2468,09/09/22 11:03:29 AM,30.350,67.00,23.561,,,
2469,09/09/22 12:03:29 PM,32.055,67.42,25.286,,,
2470,09/09/22 01:03:29 PM,33.321,67.47,26.504,,,
2471,09/09/22 02:03:29 PM,34.580,67.64,27.746,,,
2472,09/09/22 03:03:29 PM,35.537,67.67,28.664,,,
2473,09/09/22 04:03:29 PM,36.318,67.50,29.363,,,
2474,09/09/22 05:03:29 PM,36.915,67.52,29.937,,,
2475,09/09/22 06:03:29 PM,37.106,67.84,30.199,,,
2476,09/09/22 07:03:29 PM,36.643,67.84,29.759,,,
2477,09/09/22 08:03:29 PM,33.870,71.25,27.960,,,
2478,09/09/22 09:03:29 PM,32.286,69.80,26.094,,,
2479,09/09/22 10:03:29 PM,26.799,78.43,22.759,,,
2480,09/09/22 11:03:29 PM,23.669,81.31,20.303,,,
2481,09/10/22 12:03:29 AM,22.541,80.03,18.948,,,
2482,09/10/22 01:03:29 AM,21.155,79.21,17.433,,,
2483,09/10/22 02:03:29 AM,21.083,78.97,17.316,,,
2484,09/10/22 03:03:29 AM,20.249,78.58,16.427,,,
2485,09/10/22 04:03:29 AM,19.773,79.19,16.085,,,
2486,09/10/22 05:03:29 AM,19.392,79.21,15.718,,,
2487,09/10/22 06:03:29 AM,19.059,79.27,15.406,,,
2488,09/10/22 07:03:29 AM,19.916,77.08,15.801,,,
2489,09/10/22 08:03:29 AM,22.589,70.04,16.872,,,
2490,09/10/22 09:03:29 AM,23.910,69.61,18.039,,,
2491,09/10/22 10:03:29 AM,27.980,67.17,21.346,,,
2492,09/10/22 11:03:29 AM,30.275,67.37,23.581,,,
2493,09/10/22 12:03:29 PM,32.003,67.61,25.286,,,
2494,09/10/22 01:03:29 PM,33.373,67.73,26.620,,,
2495,09/10/22 02:03:29 PM,34.554,67.33,27.641,,,
2496,09/10/22 03:03:29 PM,35.511,67.90,28.697,,,
2497,09/10/22 04:03:29 PM,36.291,67.82,29.420,,,
2498,09/10/22 05:03:29 PM,36.942,67.54,29.967,,,
2499,09/10/22 06:03:29 PM,37.079,68.11,30.244,,,
2500,09/10/22 07:03:29 PM,36.588,68.33,29.834,,,
2501,09/10/22 08:03:29 PM,33.843,70.81,27.829,,,
2502,09/10/22 09:03:29 PM,32.234,70.00,26.094,,,
2503,09/10/22 10:03:29 PM,26.774,78.62,22.775,,,
2504,09/10/22 11:03:29 PM,23.621,81.44,20.282,,,
2505,09/11/22 12:03:29 AM,22.517,80.52,19.021,,,
2506,09/11/22 01:03:29 AM,21.107,80.03,17.551,,,
2507,09/11/22 02:03:29 AM,21.036,78.80,17.235,,,
2508,09/11/22 03:03:29 AM,20.225,79.51,16.589,,,
2509,09/11/22 04:03:29 AM,19.725,79.80,16.159,,,
2510,09/11/22 05:03:29 AM,19.345,79.30,15.689,,,
2511,09/11/22 06:03:29 AM,19.059,79.72,15.496,,,
2512,09/11/22 07:03:29 AM,19.892,77.10,15.781,,,
2513,09/11/22 08:03:29 AM,22.541,70.01,16.819,,,
2514,09/11/22 09:03:29 AM,23.838,69.10,17.852,,,
2515,09/11/22 10:03:29 AM,27.955,67.38,21.373,,,
2516,09/11/22 11:03:29 AM,30.325,67.31,23.614,,,
2517,09/11/22 12:03:29 PM,31.978,67.66,25.273,,,
2518,09/11/22 01:03:29 PM,33.347,67.45,26.525,,,
2519,09/11/22 02:03:29 PM,34.554,67.35,27.647,,,
2520,09/11/22 03:03:29 PM,35.431,67.65,28.556,,,
2521,09/11/22 04:03:29 PM,36.318,67.62,29.393,,,
2522,09/11/22 05:03:29 PM,36.942,68.17,30.129,,,
2523,09/11/22 06:03:29 PM,37.051,67.80,30.138,,,
2524,09/11/22 07:03:29 PM,36.588,67.88,29.717,,,
2525,09/11/22 08:03:29 PM,33.791,70.96,27.814,,,
2526,09/11/22 09:03:29 PM,32.209,70.40,26.166,,,
2527,09/11/22 10:03:29 PM,26.701,77.87,22.544,,,
2528,09/11/22 11:03:29 PM,23.621,80.72,20.138,,,
2529,09/12/22 12:03:29 AM,22.397,79.64,18.730,,,
2530,09/12/22 01:03:29 AM,21.083,79.63,17.448,,,
2531,09/12/22 02:03:29 AM,21.059,79.28,17.355,,,
2532,09/12/22 03:03:29 AM,20.225,79.42,16.571,,,
2533,09/12/22 04:03:29 AM,19.749,80.17,16.255,,,
2534,09/12/22 05:03:29 AM,19.392,79.61,15.798,,,
2535,09/12/22 06:03:29 AM,19.012,79.29,15.364,,,
2536,09/12/22 07:03:29 AM,19.892,75.73,15.501,,,
2537,09/12/22 08:03:29 AM,22.613,69.44,16.759,,,
2538,09/12/22 09:03:29 AM,23.814,69.22,17.856,,,
2539,09/12/22 10:03:29 AM,27.955,67.66,21.441,,,
2540,09/12/22 11:03:29 AM,30.300,67.52,23.640,,,
2541,09/12/22 12:03:29 PM,32.003,67.57,25.276,,,
2542,09/12/22 01:03:29 PM,33.347,67.66,26.576,,,
2543,09/12/22 02:03:29 PM,34.527,67.72,27.717,,,
2544,09/12/22 03:03:29 PM,35.511,67.84,28.681,,,
2545,09/12/22 04:03:29 PM,36.291,67.65,29.374,,,
2546,09/12/22 05:03:29 PM,36.915,67.74,29.994,,,
2547,09/12/22 06:03:29 PM,37.161,67.77,30.233,,,
2548,09/12/22 07:03:29 PM,36.616,67.96,29.765,,,
2549,09/12/22 08:03:29 PM,33.843,71.09,27.898,,,
2550,09/12/22 09:03:29 PM,32.183,70.72,26.217,,,
2551,09/12/22 10:03:29 PM,26.725,78.10,22.617,,,
2552,09/12/22 11:03:29 PM,23.645,80.96,20.210,,,
2553,09/13/22 12:03:29 AM,22.517,80.46,19.009,,,
2554,09/13/22 01:03:29 AM,21.107,79.89,17.523,,,
2555,09/13/22 02:03:29 AM,21.059,79.51,17.401,,,
2556,09/13/22 03:03:29 AM,20.249,79.79,16.667,,,
2557,09/13/22 04:03:29 AM,19.797,79.52,16.174,,,
2558,09/13/22 05:03:29 AM,19.368,79.42,15.738,,,
2559,09/13/22 06:03:29 AM,19.059,79.71,15.493,,,
2560,09/13/22 07:03:29 AM,19.916,76.90,15.765,,,
2561,09/13/22 08:03:29 AM,22.565,70.33,16.913,,,
2562,09/13/22 09:03:29 AM,23.742,69.20,17.782,,,
2563,09/13/22 10:03:29 AM,27.708,67.51,21.171,,,
2564,09/13/22 11:03:29 AM,29.947,67.76,23.365,,,
2565,09/13/22 12:03:29 PM,31.594,68.13,25.025,,,
2566,09/13/22 01:03:29 PM,32.880,68.30,26.292,,,
2567,09/13/22 02:03:29 PM,34.185,68.47,27.579,,,
2568,09/13/22 03:03:29 PM,35.004,68.20,28.291,,,
2569,09/13/22 04:03:29 PM,35.832,68.26,29.094,,,
2570,09/13/22 05:03:29 PM,36.480,68.70,29.825,,,
2571,09/13/22 06:03:29 PM,36.643,68.58,29.950,,,
2572,09/13/22 07:03:29 PM,36.209,68.96,29.633,,,
2573,09/13/22 08:03:29 PM,33.817,71.16,27.889,,,
2574,09/13/22 09:03:29 PM,32.234,70.58,26.233,,,
2575,09/13/22 10:03:29 PM,26.701,77.62,22.491,,,
2576,09/13/22 11:03:29 PM,23.645,80.76,20.170,,,
2577,09/14/22 12:03:29 AM,22.493,79.22,18.738,,,
2578,09/14/22 01:03:29 AM,21.131,79.15,17.399,,,
2579,09/14/22 02:03:29 AM,21.107,80.25,17.594,,,
2580,09/14/22 03:03:29 AM,20.273,79.67,16.668,,,
2581,09/14/22 04:03:29 AM,19.773,79.06,16.059,,,
2582,09/14/22 05:03:29 AM,19.368,79.42,15.737,,,
2583,09/14/22 06:03:29 AM,19.083,79.60,15.494,,,
2584,09/14/22 07:03:29 AM,19.892,76.98,15.757,,,
2585,09/14/22 08:03:29 AM,22.709,69.57,16.881,,,
2586,09/14/22 09:03:29 AM,23.766,69.95,17.979,,,
2587,09/14/22 10:03:29 AM,27.585,67.59,21.073,,,
2588,09/14/22 11:03:29 AM,29.897,68.01,23.378,,,
2589,09/14/22 12:03:29 PM,31.619,67.74,24.952,,,
2590,09/14/22 01:03:29 PM,32.931,67.90,26.240,,,
2591,09/14/22 02:03:29 PM,34.106,68.00,27.385,,,
2592,09/14/22 03:03:29 PM,35.004,68.42,28.345,,,
2593,09/14/22 04:03:29 PM,35.832,68.55,29.168,,,
2594,09/14/22 05:03:29 PM,36.480,68.57,29.790,,,
2595,09/14/22 06:03:29 PM,36.643,68.45,29.916,,,
2596,09/14/22 07:03:29 PM,36.182,68.91,29.593,,,
2597,09/14/22 08:03:29 PM,33.843,70.91,27.852,,,
2598,09/14/22 09:03:29 PM,32.260,69.91,26.095,,,
2599,09/14/22 10:03:29 PM,26.701,77.60,22.487,,,
2600,09/14/22 11:03:29 PM,23.549,80.95,20.114,,,
2601,09/15/22 12:03:29 AM,22.493,78.76,18.644,,,
2602,09/15/22 01:03:29 AM,21.107,78.60,17.265,,,
2603,09/15/22 02:03:29 AM,21.059,79.61,17.421,,,
2604,09/15/22 03:03:29 AM,20.249,79.13,16.537,,,
2605,09/15/22 04:03:29 AM,19.797,79.76,16.221,,,
2606,09/15/22 05:03:29 AM,19.368,79.24,15.701,,,
2607,09/15/22 06:03:29 AM,19.035,79.37,15.403,,,
2608,09/15/22 07:03:29 AM,19.821,76.23,15.536,,,
2609,09/15/22 08:03:29 AM,22.589,70.13,16.891,,,
2610,09/15/22 09:03:29 AM,23.814,69.25,17.865,,,
2611,09/15/22 10:03:29 AM,27.634,67.57,21.115,,,
2612,09/15/22 11:03:29 AM,29.922,67.82,23.356,,,
2613,09/15/22 12:03:29 PM,31.619,68.15,25.054,,,
2614,09/15/22 01:03:29 PM,32.880,68.37,26.310,,,
2615,09/15/22 02:03:29 PM,34.106,68.20,27.436,,,
2616,09/15/22 03:03:29 PM,35.057,68.27,28.358,,,
2617,09/15/22 04:03:29 PM,35.859,68.62,29.211,,,
2618,09/15/22 05:03:29 PM,36.426,68.61,29.750,,,
2619,09/15/22 06:03:29 PM,36.670,68.54,29.964,,,
2620,09/15/22 07:03:29 PM,36.182,68.59,29.511,,,
2621,09/15/22 08:03:29 PM,33.896,71.56,28.061,,,
2622,09/15/22 09:03:29 PM,32.260,70.64,26.272,,,
2623,09/15/22 10:03:29 PM,26.676,77.50,22.442,,,
2624,09/15/22 11:03:29 PM,23.597,80.35,20.040,,,
2625,09/16/22 12:03:29 AM,22.493,78.75,18.642,,,
2626,09/16/22 01:03:29 AM,21.131,79.86,17.540,,,
2627,09/16/22 02:03:29 AM,21.036,79.80,17.436,,,
2628,09/16/22 03:03:29 AM,20.225,79.17,16.521,,,
2629,09/16/22 04:03:29 AM,19.749,79.62,16.148,,,
2630,09/16/22 05:03:29 AM,19.392,79.31,15.739,,,
2631,09/16/22 06:03:29 AM,18.988,78.98,15.280,,,
2632,09/16/22 07:03:29 AM,19.916,76.77,15.737,,,
2633,09/16/22 08:03:29 AM,22.589,69.87,16.833,,,
2634,09/16/22 09:03:29 AM,23.838,69.59,17.965,,,
2635,09/16/22 10:03:29 AM,27.683,67.90,21.242,,,
2636,09/16/22 11:03:29 AM,29.947,68.01,23.426,,,
2637,09/16/22 12:03:29 PM,31.619,68.28,25.087,,,
2638,09/16/22 01:03:29 PM,32.931,68.06,26.282,,,
2639,09/16/22 02:03:29 PM,34.079,68.33,27.443,,,
2640,09/16/22 03:03:29 PM,35.111,68.80,28.543,,,
2641,09/16/22 04:03:29 PM,35.806,68.97,29.249,,,
2642,09/16/22 05:03:29 PM,36.507,68.47,29.790,,,
2643,09/16/22 06:03:29 PM,36.643,68.40,29.903,,,
2644,09/16/22 07:03:29 PM,36.209,69.00,29.641,,,
2645,09/16/22 08:03:29 PM,33.870,70.85,27.863,,,
2646,09/16/22 09:03:29 PM,32.286,70.07,26.159,,,
2647,09/16/22 10:03:29 PM,26.701,78.13,22.600,,,
2648,09/16/22 11:03:29 PM,23.597,80.65,20.100,,,
2649,09/17/22 12:03:29 AM,22.469,78.77,18.622,,,
2650,09/17/22 01:03:29 AM,21.107,80.17,17.579,,,
2651,09/17/22 02:03:29 AM,21.036,79.97,17.469,,,
2652,09/17/22 03:03:29 AM,20.249,79.63,16.637,,,
2653,09/17/22 04:03:29 AM,19.797,79.85,16.240,,,
2654,09/17/22 05:03:29 AM,19.392,79.63,15.802,,,
2655,09/17/22 06:03:29 AM,19.059,79.55,15.462,,,
2656,09/17/22 07:03:29 AM,19.868,76.75,15.688,,,
2657,09/17/22 08:03:29 AM,22.565,70.00,16.839,,,
2658,09/17/22 09:03:29 AM,23.814,70.00,18.034,,,
2659,09/17/22 10:03:29 AM,27.634,67.66,21.135,,,
2660,09/17/22 11:03:29 AM,29.947,68.13,23.455,,,
2661,09/17/22 12:03:29 PM,31.645,68.20,25.090,,,
2662,09/17/22 01:03:29 PM,32.880,68.55,26.354,,,
2663,09/17/22 02:03:29 PM,34.106,68.21,27.438,,,
2664,09/17/22 03:03:29 PM,35.111,68.39,28.440,,,
2665,09/17/22 04:03:29 PM,35.886,68.64,29.242,,,
2666,09/17/22 05:03:29 PM,36.534,68.42,29.805,,,
2667,09/17/22 06:03:29 PM,36.724,68.35,29.967,,,
2668,09/17/22 07:03:29 PM,36.209,68.81,29.595,,,
2669,09/17/22 08:03:29 PM,33.896,71.74,28.103,,,
2670,09/17/22 09:03:29 PM,32.260,70.26,26.180,,,
2671,09/17/22 10:03:29 PM,26.725,77.51,22.492,,,
2672,09/17/22 11:03:29 PM,23.549,79.62,19.847,,,
2673,09/18/22 12:03:29 AM,22.469,78.21,18.509,,,
2674,09/18/22 01:03:29 AM,21.083,79.60,17.441,,,
2675,09/18/22 02:03:29 AM,21.036,79.76,17.427,,,
2676,09/18/22 03:03:29 AM,20.225,79.02,16.493,,,
2677,09/18/22 04:03:29 AM,19.773,79.61,16.169,,,
2678,09/18/22 05:03:29 AM,19.392,79.38,15.753,,,
2679,09/18/22 06:03:29 AM,19.059,79.37,15.426,,,
2680,09/18/22 07:03:29 AM,19.892,76.91,15.742,,,
2681,09/18/22 08:03:29 AM,22.565,70.22,16.889,,,
2682,09/18/22 09:03:29 AM,23.766,69.81,17.947,,,
2683,09/18/22 10:03:29 AM,27.634,67.60,21.122,,,
2684,09/18/22 11:03:29 AM,29.998,68.17,23.514,,,
2685,09/18/22 12:03:29 PM,31.696,67.95,25.078,,,
2686,09/18/22 01:03:29 PM,32.983,68.43,26.423,,,
2687,09/18/22 02:03:29 PM,34.053,68.36,27.425,,,
2688,09/18/22 03:03:29 PM,35.137,68.68,28.538,,,
2689,09/18/22 04:03:29 PM,35.859,68.93,29.290,,,
2690,09/18/22 05:03:29 PM,36.534,68.65,29.863,,,
2691,09/18/22 06:03:29 PM,36.670,68.89,30.053,,,
2692,09/18/22 07:03:29 PM,36.236,68.73,29.599,,,
2693,09/18/22 08:03:29 PM,33.843,71.05,27.887,,,
2694,09/18/22 09:03:29 PM,32.260,70.93,26.341,,,
2695,09/18/22 10:03:29 PM,26.652,77.35,22.387,,,
2696,09/18/22 11:03:29 PM,23.549,79.69,19.860,,,
2697,09/19/22 12:03:29 AM,22.517,79.89,18.896,,,
2698,09/19/22 01:03:29 AM,21.107,79.23,17.392,,,
2699,09/19/22 02:03:29 AM,21.036,79.65,17.405,,,
2700,09/19/22 03:03:29 AM,20.225,79.44,16.575,,,
2701,09/19/22 04:03:29 AM,19.749,79.93,16.209,,,
2702,09/19/22 05:03:29 AM,19.392,79.04,15.685,,,
2703,09/19/22 06:03:29 AM,19.035,79.55,15.439,,,
2704,09/19/22 07:03:29 AM,19.892,76.76,15.712,,,
2705,09/19/22 08:03:29 AM,22.565,69.95,16.829,,,
2706,09/19/22 09:03:29 AM,23.838,70.31,18.129,,,
2707,09/19/22 10:03:29 AM,27.733,67.82,21.269,,,
2708,09/19/22 11:03:29 AM,29.973,68.12,23.476,,,
2709,09/19/22 12:03:29 PM,31.645,68.09,25.063,,,
2710,09/19/22 01:03:29 PM,32.906,68.51,26.369,,,
2711,09/19/22 02:03:29 PM,34.132,68.09,27.433,,,
2712,09/19/22 03:03:29 PM,35.111,68.45,28.456,,,
2713,09/19/22 04:03:29 PM,35.913,68.56,29.249,,,
2714,09/19/22 05:03:29 PM,36.507,68.48,29.793,,,
2715,09/19/22 06:03:29 PM,36.697,68.31,29.931,,,
2716,09/19/22 07:03:29 PM,36.236,68.77,29.609,,,
2717,09/19/22 08:03:29 PM,33.739,71.59,27.917,,,
2718,09/19/22 09:03:29 PM,32.260,70.52,26.243,,,
2719,09/19/22 10:03:29 PM,26.652,77.18,22.352,,,
2720,09/19/22 11:03:29 PM,23.525,79.68,19.835,,,
2721,09/20/22 12:03:29 AM,22.493,79.61,18.816,,,
2722,09/20/22 01:03:29 AM,21.083,79.28,17.378,,,
2723,09/20/22 02:03:29 AM,21.059,80.08,17.513,,,
2724,09/20/22 03:03:29 AM,20.225,79.33,16.553,,,
2725,09/20/22 04:03:29 AM,19.773,79.96,16.238,,,
2726,09/20/22 05:03:29 AM,19.392,80.04,15.882,,,
2727,09/20/22 06:03:29 AM,19.083,79.67,15.509,,,
2728,09/20/22 07:03:29 AM,19.892,76.67,15.694,,,
2729,09/20/22 08:03:29 AM,22.637,70.07,16.925,,,
2730,09/20/22 09:03:29 AM,23.790,69.58,17.917,,,
2731,09/20/22 10:03:29 AM,27.659,67.78,21.190,,,
2732,09/20/22 11:03:29 AM,29.947,68.07,23.441,,,
2733,09/20/22 12:03:29 PM,31.645,68.08,25.061,,,
2734,09/20/22 01:03:29 PM,33.061,68.35,26.478,,,
2735,09/20/22 02:03:29 PM,34.132,68.59,27.557,,,
2736,09/20/22 03:03:29 PM,35.137,68.55,28.506,,,
2737,09/20/22 04:03:29 PM,35.859,68.80,29.257,,,
2738,09/20/22 05:03:29 PM,36.561,69.09,30.001,,,
2739,09/20/22 06:03:29 PM,36.697,68.51,29.982,,,
2740,09/20/22 07:03:29 PM,36.236,69.00,29.668,,,
2741,09/20/22 08:03:29 PM,33.791,71.59,27.968,,,
2742,09/20/22 09:03:29 PM,32.260,70.36,26.205,,,
2743,09/20/22 10:03:29 PM,26.676,76.84,22.302,,,
2744,09/20/22 11:03:29 PM,23.549,78.91,19.701,,,
2745,09/21/22 12:03:29 AM,22.517,80.33,18.985,,,
2746,09/21/22 01:03:29 AM,21.083,78.96,17.314,,,
2747,09/21/22 02:03:29 AM,21.036,79.57,17.390,,,
2748,09/21/22 03:03:29 AM,20.225,79.45,16.577,,,
2749,09/21/22 04:03:29 AM,19.749,79.67,16.158,,,
2750,09/21/22 05:03:29 AM,19.368,79.34,15.721,,,
2751,09/21/22 06:03:29 AM,19.059,79.61,15.474,,,
2752,09/21/22 07:03:29 AM,19.892,76.93,15.747,,,
2753,09/21/22 08:03:29 AM,22.661,70.25,16.988,,,
2754,09/21/22 09:03:29 AM,23.814,69.84,18.000,,,
2755,09/21/22 10:03:29 AM,27.609,68.00,21.195,,,
2756,09/21/22 11:03:29 AM,29.998,68.04,23.481,,,
2757,09/21/22 12:03:29 PM,31.670,68.24,25.124,,,
2758,09/21/22 01:03:29 PM,32.931,68.28,26.337,,,
2759,09/21/22 02:03:29 PM,34.158,68.29,27.508,,,
2760,09/21/22 03:03:29 PM,35.111,68.46,28.457,,,
2761,09/21/22 04:03:29 PM,35.859,68.99,29.306,,,
2762,09/21/22 05:03:29 PM,36.534,68.65,29.864,,,
2763,09/21/22 06:03:29 PM,36.697,68.29,29.927,,,
2764,09/21/22 07:03:29 PM,36.263,68.97,29.687,,,
2765,09/21/22 08:03:29 PM,33.817,71.10,27.874,,,
2766,09/21/22 09:03:29 PM,32.209,70.64,26.224,,,
2767,09/21/22 10:03:29 PM,26.652,77.84,22.491,,,
2768,09/21/22 11:03:29 PM,23.549,79.60,19.841,,,
2769,09/22/22 12:03:29 AM,22.493,79.90,18.874,,,
2770,09/22/22 01:03:29 AM,21.083,79.28,17.378,,,
2771,09/22/22 02:03:29 AM,21.059,79.96,17.490,,,
2772,09/22/22 03:03:29 AM,20.225,79.43,16.574,,,
2773,09/22/22 04:03:29 AM,19.749,79.64,16.152,,,
2774,09/22/22 05:03:29 AM,19.392,79.63,15.801,,,
2775,09/22/22 06:03:29 AM,19.035,79.09,15.348,,,
2776,09/22/22 07:03:29 AM,19.892,76.68,15.697,,,
2777,09/22/22 08:03:29 AM,22.541,69.70,16.749,,,
2778,09/22/22 09:03:29 AM,23.790,70.05,18.023,,,
2779,09/22/22 10:03:29 AM,27.609,68.13,21.226,,,
2780,09/22/22 11:03:29 AM,29.922,68.06,23.415,,,
2781,09/22/22 12:03:29 PM,31.543,68.33,25.024,,,
2782,09/22/22 01:03:29 PM,32.880,68.48,26.336,,,
2783,09/22/22 02:03:29 PM,34.132,68.62,27.566,,,
2784,09/22/22 03:03:29 PM,34.898,68.94,28.376,,,
2785,09/22/22 04:03:29 PM,35.779,69.07,29.248,,,
2786,09/22/22 05:03:29 PM,36.453,69.11,29.902,,,
2787,09/22/22 06:03:29 PM,36.670,69.08,30.101,,,
2788,09/22/22 07:03:29 PM,36.209,69.08,29.661,,,
2789,09/22/22 08:03:29 PM,33.791,71.22,27.878,,,
2790,09/22/22 09:03:29 PM,32.234,70.87,26.303,,,
2791,09/22/22 10:03:29 PM,26.603,77.09,22.285,,,
2792,09/22/22 11:03:29 PM,23.477,78.79,19.607,,,
2793,09/23/22 12:03:29 AM,22.445,79.60,18.768,,,
2794,09/23/22 01:03:29 AM,21.083,79.01,17.324,,,
2795,09/23/22 02:03:29 AM,21.059,80.37,17.571,,,
2796,09/23/22 03:03:29 AM,20.201,79.73,16.610,,,
2797,09/23/22 04:03:29 AM,19.725,79.69,16.138,,,
2798,09/23/22 05:03:29 AM,19.345,79.24,15.678,,,
2799,09/23/22 06:03:29 AM,19.035,79.08,15.346,,,
2800,09/23/22 07:03:29 AM,19.868,76.72,15.681,,,
2801,09/23/22 08:03:29 AM,22.613,70.12,16.912,,,
2802,09/23/22 09:03:29 AM,23.766,69.83,17.952,,,
2803,09/23/22 10:03:29 AM,27.659,67.82,21.200,,,
2804,09/23/22 11:03:29 AM,30.048,68.02,23.525,,,
2805,09/23/22 12:03:29 PM,31.696,68.38,25.183,,,
2806,09/23/22 01:03:29 PM,32.906,68.27,26.308,,,
2807,09/23/22 02:03:29 PM,34.237,68.51,27.637,,,
2808,09/23/22 03:03:29 PM,35.084,68.65,28.479,,,
2809,09/23/22 04:03:29 PM,35.859,68.84,29.267,,,
2810,09/23/22 05:03:29 PM,36.480,68.60,29.798,,,
2811,09/23/22 06:03:29 PM,36.724,68.69,30.055,,,
2812,09/23/22 07:03:29 PM,36.209,68.95,29.628,,,
2813,09/23/22 08:03:29 PM,33.843,71.26,27.939,,,
2814,09/23/22 09:03:29 PM,32.286,71.00,26.383,,,
2815,09/23/22 10:03:29 PM,26.628,77.32,22.357,,,
2816,09/23/22 11:03:29 PM,23.477,78.76,19.600,,,
2817,09/24/22 12:03:29 AM,22.469,80.21,18.913,,,
2818,09/24/22 01:03:29 AM,21.036,79.44,17.363,,,
2819,09/24/22 02:03:29 AM,21.012,80.08,17.467,,,
2820,09/24/22 03:03:29 AM,20.225,80.06,16.698,,,
2821,09/24/22 04:03:29 AM,19.749,79.48,16.119,,,
2822,09/24/22 05:03:29 AM,19.368,79.85,15.821,,,
2823,09/24/22 06:03:29 AM,19.035,78.92,15.315,,,
2824,09/24/22 07:03:29 AM,19.868,76.72,15.682,,,
2825,09/24/22 08:03:29 AM,22.565,70.11,16.863,,,
2826,09/24/22 09:03:29 AM,23.790,69.74,17.954,,,
2827,09/24/22 10:03:29 AM,27.708,68.07,21.306,,,
2828,09/24/22 11:03:29 AM,30.048,68.33,23.600,,,
2829,09/24/22 12:03:29 PM,24.489,68.53,18.342,,,
2830,09/24/22 01:03:29 PM,26.505,68.56,20.274,,,
2831,09/24/22 02:03:29 PM,28.748,65.90,21.764,,,
2832,09/24/22 03:03:29 PM,30.780,66.50,23.844,,,
2833,09/24/22 04:03:29 PM,31.339,56.28,21.612,,,
2834,09/24/22 05:03:29 PM,33.217,59.55,24.302,,,
2835,09/24/22 06:03:29 PM,33.843,62.58,25.725,,,
2836,09/24/22 07:03:29 PM,32.750,62.60,24.699,,,
2837,09/24/22 08:03:29 PM,31.237,60.33,22.660,,,
2838,09/24/22 09:03:29 PM,30.325,61.59,22.145,,,
2839,09/24/22 10:03:29 PM,29.022,62.08,21.047,,,
2840,09/24/22 11:03:29 PM,27.462,61.96,19.545,,,
