"Plot Title: JR_R2_NH_1_4"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10946911, SEN S/N: 10946911, LBL: Temp C)","RH, % (LGR S/N: 10946911, SEN S/N: 10946911, LBL: RH%)","DewPt, °C (LGR S/N: 10946911, SEN S/N: 10946911)","Safe Shutdown - Low Battery (LGR S/N: 10946911)","Stopped (LGR S/N: 10946911)","End Of File (LGR S/N: 10946911)"
1,05/30/22 10:09:23 AM,23.766,54.240,13.990,,,
2,05/30/22 11:09:23 AM,24.296,59.168,15.837,,,
3,05/30/22 12:09:23 PM,23.621,61.364,15.773,,,
4,05/30/22 01:09:23 PM,24.103,62.236,16.449,,,
5,05/30/22 02:09:23 PM,24.803,62.900,17.278,,,
6,05/30/22 03:09:23 PM,23.165,1.000,-35.874,,,
7,05/30/22 04:09:23 PM,23.766,1.000,-35.514,,,
8,05/30/22 05:09:23 PM,25.385,1.000,-34.545,,,
9,05/30/22 06:09:23 PM,26.139,62.722,18.494,,,
10,05/30/22 07:09:23 PM,26.799,60.641,18.576,,,
11,05/30/22 08:09:23 PM,26.285,60.683,18.104,,,
12,05/30/22 09:09:23 PM,24.368,63.590,17.039,,,
13,05/30/22 10:09:23 PM,22.086,65.467,15.332,,,
14,05/30/22 11:09:23 PM,18.655,69.470,12.977,,,
15,05/31/22 12:09:23 AM,17.846,73.913,13.149,,,
16,05/31/22 01:09:23 AM,16.990,72.971,12.127,,,
17,05/31/22 02:09:23 AM,16.680,69.858,11.170,,,
18,05/31/22 03:09:23 AM,16.418,73.288,11.642,,,
19,05/31/22 04:09:23 AM,16.085,72.680,11.195,,,
20,05/31/22 05:09:23 AM,15.870,73.294,11.115,,,
21,05/31/22 06:09:23 AM,15.464,73.243,10.713,,,
22,05/31/22 07:09:23 AM,16.561,69.488,10.976,,,
23,05/31/22 08:09:23 AM,18.750,66.166,12.324,,,
24,05/31/22 09:09:23 AM,20.988,63.026,13.702,,,
25,05/31/22 10:09:23 AM,22.445,62.057,14.840,,,
26,05/31/22 11:09:23 AM,19.749,1.000,-37.927,,,
27,05/31/22 12:09:23 PM,21.274,1.000,-37.009,,,
28,05/31/22 01:09:23 PM,22.326,1.016,-36.218,,,
29,05/31/22 02:09:23 PM,23.165,1.030,-35.577,,,
30,05/31/22 03:09:23 PM,24.924,1.060,-34.236,,,
31,05/31/22 04:09:23 PM,25.531,1.070,-33.774,,,
32,05/31/22 05:09:23 PM,25.774,1.074,-33.590,,,
33,05/31/22 06:09:23 PM,26.407,1.085,-33.109,,,
34,05/31/22 07:09:23 PM,26.481,1.086,-33.053,,,
35,05/31/22 08:09:23 PM,26.115,1.080,-33.331,,,
36,05/31/22 09:09:23 PM,24.392,1.051,-34.640,,,
37,05/31/22 10:09:23 PM,21.895,1.009,-36.547,,,
38,05/31/22 11:09:23 PM,18.702,1.000,-38.559,,,
39,06/01/22 12:09:23 AM,17.894,1.000,-39.047,,,
40,06/01/22 01:09:23 AM,16.918,1.000,-39.638,,,
41,06/01/22 02:09:23 AM,16.514,1.000,-39.883,,,
42,06/01/22 03:09:23 AM,16.490,1.000,-39.898,,,
43,06/01/22 04:09:23 AM,16.013,1.000,-40.187,,,
44,06/01/22 05:09:23 AM,15.822,1.000,-40.303,,,
45,06/01/22 06:09:23 AM,15.655,1.000,-40.404,,,
46,06/01/22 07:09:23 AM,16.490,1.000,-39.898,,,
47,06/01/22 08:09:23 AM,18.607,1.000,-38.616,,,
48,06/01/22 09:09:23 AM,20.797,1.000,-37.296,,,
49,06/01/22 10:09:23 AM,22.039,1.000,-36.549,,,
50,06/01/22 11:09:23 AM,23.045,1.000,-35.946,,,
51,06/01/22 12:09:23 PM,23.573,1.000,-35.629,,,
52,06/01/22 01:09:23 PM,23.934,1.000,-35.413,,,
53,06/01/22 02:09:23 PM,24.586,1.000,-35.023,,,
54,06/01/22 03:09:23 PM,25.239,1.000,-34.632,,,
55,06/01/22 04:09:23 PM,25.725,1.000,-34.342,,,
56,06/01/22 05:09:23 PM,26.090,1.000,-34.124,,,
57,06/01/22 06:09:23 PM,26.432,1.000,-33.921,,,
58,06/01/22 07:09:23 PM,26.383,1.000,-33.950,,,
59,06/01/22 08:09:23 PM,26.042,1.000,-34.154,,,
60,06/01/22 09:09:23 PM,24.344,1.000,-35.167,,,
61,06/01/22 10:09:23 PM,21.919,1.000,-36.621,,,
62,06/01/22 11:09:23 PM,18.726,1.000,-38.544,,,
63,06/02/22 12:09:23 AM,17.775,1.000,-39.119,,,
64,06/02/22 01:09:23 AM,16.966,1.000,-39.609,,,
65,06/02/22 02:09:23 AM,16.609,1.000,-39.826,,,
66,06/02/22 03:09:23 AM,16.394,1.000,-39.956,,,
67,06/02/22 04:09:23 AM,16.132,1.000,-40.115,,,
68,06/02/22 05:09:23 AM,15.798,1.000,-40.317,,,
69,06/02/22 06:09:23 AM,15.631,1.000,-40.419,,,
70,06/02/22 07:09:23 AM,16.609,1.000,-39.826,,,
71,06/02/22 08:09:23 AM,18.631,1.000,-38.602,,,
72,06/02/22 09:09:23 AM,20.869,1.000,-37.253,,,
73,06/02/22 10:09:23 AM,22.110,1.000,-36.506,,,
74,06/02/22 11:09:23 AM,23.069,1.000,-35.931,,,
75,06/02/22 12:09:23 PM,23.573,1.037,-35.265,,,
76,06/02/22 01:09:23 PM,23.934,1.000,-35.413,,,
77,06/02/22 02:09:23 PM,24.561,4.497,-18.790,,,
78,06/02/22 03:09:23 PM,24.079,1.000,-35.326,,,
79,06/02/22 04:09:23 PM,25.361,1.000,-34.560,,,
80,06/02/22 05:09:23 PM,25.895,1.000,-34.241,,,
81,06/02/22 06:09:23 PM,26.261,1.000,-34.023,,,
82,06/02/22 07:09:23 PM,26.359,1.000,-33.964,,,
83,06/02/22 08:09:23 PM,26.066,1.079,-33.368,,,
84,06/02/22 09:09:23 PM,24.248,1.049,-34.751,,,
85,06/02/22 10:09:23 PM,21.919,1.009,-36.529,,,
86,06/02/22 11:09:23 PM,18.560,1.000,-38.645,,,
87,06/03/22 12:09:23 AM,17.870,1.000,-39.062,,,
88,06/03/22 01:09:23 AM,16.942,1.000,-39.624,,,
89,06/03/22 02:09:23 AM,16.633,6.707,-19.823,,,
90,06/03/22 03:09:23 AM,16.442,1.000,-39.927,,,
91,06/03/22 04:09:23 AM,16.061,1.000,-40.158,,,
92,06/03/22 05:09:23 AM,15.870,1.443,-36.730,,,
93,06/03/22 06:09:23 AM,15.631,1.000,-40.419,,,
94,06/03/22 07:09:23 AM,16.514,8.110,-17.693,,,
95,06/03/22 08:09:23 AM,18.631,28.602,0.070,,,
96,06/03/22 09:09:23 AM,20.797,34.103,4.422,,,
97,06/03/22 10:09:23 AM,22.110,31.497,4.435,,,
98,06/03/22 11:09:23 AM,22.949,33.606,6.098,,,
99,06/03/22 12:09:23 PM,23.501,35.484,7.375,,,
100,06/03/22 01:09:23 PM,23.934,28.522,4.593,,,
101,06/03/22 02:09:23 PM,24.489,1.000,-35.081,,,
102,06/03/22 03:09:23 PM,25.191,1.000,-34.661,,,
103,06/03/22 04:09:23 PM,25.701,35.296,9.234,,,
104,06/03/22 05:09:23 PM,26.066,1.000,-34.139,,,
105,06/03/22 06:09:23 PM,26.456,35.234,9.873,,,
106,06/03/22 07:09:23 PM,26.432,1.268,-31.491,,,
107,06/03/22 08:09:23 PM,26.090,1.000,-34.124,,,
108,06/03/22 09:09:23 PM,24.272,9.401,-10.048,,,
109,06/03/22 10:09:23 PM,22.182,13.033,-7.488,,,
110,06/03/22 11:09:23 PM,18.607,1.000,-38.616,,,
111,06/04/22 12:09:23 AM,17.799,1.000,-39.105,,,
112,06/04/22 01:09:23 AM,16.895,12.593,-12.079,,,
113,06/04/22 02:09:23 AM,16.561,1.000,-39.855,,,
114,06/04/22 03:09:23 AM,16.418,20.059,-6.550,,,
115,06/04/22 04:09:23 AM,16.085,1.000,-40.144,,,
116,06/04/22 05:09:23 AM,15.942,20.640,-6.574,,,
117,06/04/22 06:09:23 AM,15.703,16.811,-9.407,,,
118,06/04/22 07:09:23 AM,16.418,20.941,-5.988,,,
119,06/04/22 08:09:23 AM,18.726,1.000,-38.544,,,
120,06/04/22 09:09:23 AM,21.012,1.000,-37.166,,,
121,06/04/22 10:09:23 AM,22.206,1.014,-36.309,,,
122,06/04/22 11:09:23 AM,23.069,1.029,-35.650,,,
123,06/04/22 12:09:23 PM,20.273,1.000,-37.611,,,
124,06/04/22 01:09:23 PM,22.326,1.000,-36.377,,,
125,06/04/22 02:09:23 PM,24.006,1.044,-34.934,,,
126,06/04/22 03:09:23 PM,24.876,1.059,-34.272,,,
127,06/04/22 04:09:23 PM,25.652,1.072,-33.682,,,
128,06/04/22 05:09:23 PM,25.871,1.076,-33.516,,,
129,06/04/22 06:09:23 PM,26.261,1.082,-33.220,,,
130,06/04/22 07:09:23 PM,26.359,1.084,-33.146,,,
131,06/04/22 08:09:23 PM,26.139,1.080,-33.312,,,
132,06/04/22 09:09:23 PM,24.272,1.049,-34.732,,,
133,06/04/22 10:09:23 PM,22.015,1.011,-36.456,,,
134,06/04/22 11:09:23 PM,18.512,1.000,-38.674,,,
135,06/05/22 12:09:23 AM,17.823,1.000,-39.091,,,
136,06/05/22 01:09:23 AM,16.752,1.000,-39.739,,,
137,06/05/22 02:09:23 AM,16.609,1.000,-39.826,,,
138,06/05/22 03:09:23 AM,16.490,1.000,-39.898,,,
139,06/05/22 04:09:23 AM,16.108,1.000,-40.129,,,
140,06/05/22 05:09:23 AM,15.846,1.000,-40.288,,,
141,06/05/22 06:09:23 AM,15.631,1.000,-40.419,,,
142,06/05/22 07:09:23 AM,16.466,1.000,-39.912,,,
143,06/05/22 08:09:23 AM,18.702,1.000,-38.559,,,
144,06/05/22 09:09:23 AM,20.988,1.000,-37.181,,,
145,06/05/22 10:09:23 AM,22.158,1.013,-36.346,,,
146,06/05/22 11:09:23 AM,23.021,1.028,-35.687,,,
147,06/05/22 12:09:23 PM,23.597,1.038,-35.247,,,
148,06/05/22 01:09:23 PM,24.055,1.045,-34.898,,,
149,06/05/22 02:09:23 PM,24.682,1.056,-34.420,,,
150,06/05/22 03:09:23 PM,25.239,1.065,-33.996,,,
151,06/05/22 04:09:23 PM,25.725,1.073,-33.627,,,
152,06/05/22 05:09:23 PM,26.139,1.080,-33.312,,,
153,06/05/22 06:09:23 PM,26.603,1.088,-32.960,,,
154,06/05/22 07:09:23 PM,26.628,1.089,-32.942,,,
155,06/05/22 08:09:23 PM,26.456,1.086,-33.071,,,
156,06/05/22 09:09:23 PM,24.610,1.055,-34.475,,,
157,06/05/22 10:09:23 PM,22.158,1.013,-36.346,,,
158,06/05/22 11:09:23 PM,18.726,1.000,-38.544,,,
159,06/06/22 12:09:23 AM,17.704,1.000,-39.162,,,
160,06/06/22 01:09:23 AM,16.918,1.000,-39.638,,,
161,06/06/22 02:09:23 AM,16.680,1.000,-39.782,,,
162,06/06/22 03:09:23 AM,16.490,1.000,-39.898,,,
163,06/06/22 04:09:23 AM,16.156,1.000,-40.100,,,
164,06/06/22 05:09:23 AM,15.846,1.000,-40.288,,,
165,06/06/22 06:09:23 AM,15.679,1.000,-40.390,,,
166,06/06/22 07:09:23 AM,16.514,1.000,-39.883,,,
167,06/06/22 08:09:23 AM,18.798,1.000,-38.501,,,
168,06/06/22 09:09:23 AM,21.059,1.000,-37.138,,,
169,06/06/22 10:09:23 AM,19.154,1.000,-38.286,,,
170,06/06/22 11:09:23 AM,21.393,1.001,-36.931,,,
171,06/06/22 12:09:23 PM,22.973,1.027,-35.723,,,
172,06/06/22 01:09:23 PM,23.838,1.042,-35.063,,,
173,06/06/22 02:09:23 PM,24.561,1.054,-34.512,,,
174,06/06/22 03:09:23 PM,25.239,1.065,-33.996,,,
175,06/06/22 04:09:23 PM,25.798,1.075,-33.571,,,
176,06/06/22 05:09:23 PM,26.115,1.080,-33.331,,,
177,06/06/22 06:09:23 PM,26.432,1.085,-33.090,,,
178,06/06/22 07:09:23 PM,26.823,1.092,-32.793,,,
179,06/06/22 08:09:23 PM,26.456,1.086,-33.071,,,
180,06/06/22 09:09:23 PM,24.610,1.055,-34.475,,,
181,06/06/22 10:09:23 PM,22.110,1.013,-36.382,,,
182,06/06/22 11:09:23 PM,18.702,1.000,-38.559,,,
183,06/07/22 12:09:23 AM,17.870,1.000,-39.062,,,
184,06/07/22 01:09:23 AM,16.895,1.000,-39.652,,,
185,06/07/22 02:09:23 AM,16.633,1.000,-39.811,,,
186,06/07/22 03:09:23 AM,16.394,1.000,-39.956,,,
187,06/07/22 04:09:23 AM,15.942,1.000,-40.230,,,
188,06/07/22 05:09:23 AM,15.798,1.000,-40.317,,,
189,06/07/22 06:09:23 AM,15.608,1.000,-40.433,,,
190,06/07/22 07:09:23 AM,16.466,1.000,-39.912,,,
191,06/07/22 08:09:23 AM,18.726,1.000,-38.544,,,
192,06/07/22 09:09:23 AM,20.892,1.000,-37.238,,,
193,06/07/22 10:09:23 AM,22.182,1.014,-36.327,,,
194,06/07/22 11:09:23 AM,23.261,1.032,-35.503,,,
195,06/07/22 12:09:23 PM,23.862,1.042,-35.045,,,
196,06/07/22 01:09:23 PM,24.103,1.046,-34.861,,,
197,06/07/22 02:09:23 PM,24.876,1.059,-34.272,,,
198,06/07/22 03:09:23 PM,25.361,1.067,-33.904,,,
199,06/07/22 04:09:23 PM,25.774,1.074,-33.590,,,
200,06/07/22 05:09:23 PM,26.139,1.080,-33.312,,,
201,06/07/22 06:09:23 PM,26.383,1.084,-33.127,,,
202,06/07/22 07:09:23 PM,26.676,1.089,-32.905,,,
203,06/07/22 08:09:23 PM,26.432,1.085,-33.090,,,
204,06/07/22 09:09:23 PM,24.489,1.053,-34.567,,,
205,06/07/22 10:09:23 PM,22.158,1.013,-36.346,,,
206,06/07/22 11:09:23 PM,18.726,1.000,-38.544,,,
207,06/08/22 12:09:23 AM,17.727,1.000,-39.148,,,
208,06/08/22 01:09:23 AM,16.823,1.000,-39.696,,,
209,06/08/22 02:09:23 AM,16.656,1.000,-39.797,,,
210,06/08/22 03:09:23 AM,16.371,1.000,-39.970,,,
211,06/08/22 04:09:23 AM,16.108,1.000,-40.129,,,
212,06/08/22 05:09:23 AM,15.775,1.000,-40.332,,,
213,06/08/22 06:09:23 AM,15.584,1.000,-40.448,,,
214,06/08/22 07:09:23 AM,16.418,1.000,-39.941,,,
215,06/08/22 08:09:23 AM,18.584,1.000,-38.630,,,
216,06/08/22 09:09:23 AM,20.940,1.000,-37.210,,,
217,06/08/22 10:09:23 AM,22.110,1.013,-36.382,,,
218,06/08/22 11:09:23 AM,22.973,1.027,-35.723,,,
219,06/08/22 12:09:23 PM,23.309,1.033,-35.467,,,
220,06/08/22 01:09:23 PM,23.862,1.042,-35.045,,,
221,06/08/22 02:09:23 PM,24.465,1.052,-34.585,,,
222,06/08/22 03:09:23 PM,24.368,1.051,-34.659,,,
223,06/08/22 04:09:23 PM,25.409,1.068,-33.867,,,
224,06/08/22 05:09:23 PM,25.895,1.076,-33.497,,,
225,06/08/22 06:09:23 PM,26.359,1.084,-33.146,,,
226,06/08/22 07:09:23 PM,26.334,1.084,-33.164,,,
227,06/08/22 08:09:23 PM,26.090,1.079,-33.349,,,
228,06/08/22 09:09:23 PM,24.272,1.049,-34.732,,,
229,06/08/22 10:09:23 PM,21.799,1.007,-36.620,,,
230,06/08/22 11:09:23 PM,18.584,1.000,-38.630,,,
231,06/09/22 12:09:23 AM,17.775,1.000,-39.119,,,
232,06/09/22 01:09:23 AM,16.871,1.000,-39.667,,,
233,06/09/22 02:09:23 AM,16.561,1.000,-39.855,,,
234,06/09/22 03:09:23 AM,16.514,1.000,-39.883,,,
235,06/09/22 04:09:23 AM,16.156,1.000,-40.100,,,
236,06/09/22 05:09:23 AM,15.822,1.000,-40.303,,,
237,06/09/22 06:09:23 AM,15.584,1.000,-40.448,,,
238,06/09/22 07:09:23 AM,16.394,1.000,-39.956,,,
239,06/09/22 08:09:23 AM,18.750,1.000,-38.530,,,
240,06/09/22 09:09:23 AM,20.940,1.000,-37.210,,,
241,06/09/22 10:09:23 AM,22.254,1.015,-36.273,,,
242,06/09/22 11:09:23 AM,23.021,1.028,-35.687,,,
243,06/09/22 12:09:23 PM,23.453,1.035,-35.357,,,
244,06/09/22 01:09:23 PM,24.006,1.044,-34.934,,,
245,06/09/22 02:09:23 PM,24.779,1.057,-34.346,,,
246,06/09/22 03:09:23 PM,25.288,1.066,-33.959,,,
247,06/09/22 04:09:23 PM,25.749,1.074,-33.608,,,
248,06/09/22 05:09:23 PM,26.163,1.081,-33.294,,,
249,06/09/22 06:09:23 PM,26.554,1.087,-32.997,,,
250,06/09/22 07:09:23 PM,26.481,1.086,-33.053,,,
251,06/09/22 08:09:23 PM,26.285,1.083,-33.201,,,
252,06/09/22 09:09:23 PM,24.465,1.052,-34.585,,,
253,06/09/22 10:09:23 PM,22.134,1.013,-36.364,,,
254,06/09/22 11:09:23 PM,18.702,1.000,-38.559,,,
255,06/10/22 12:09:23 AM,17.846,1.000,-39.076,,,
256,06/10/22 01:09:23 AM,16.990,1.000,-39.595,,,
257,06/10/22 02:09:23 AM,16.537,1.000,-39.869,,,
258,06/10/22 03:09:23 AM,16.537,1.000,-39.869,,,
259,06/10/22 04:09:23 AM,16.085,1.000,-40.144,,,
260,06/10/22 05:09:23 AM,15.870,1.000,-40.274,,,
261,06/10/22 06:09:23 AM,15.464,1.000,-40.520,,,
262,06/10/22 07:09:23 AM,16.561,1.000,-39.855,,,
263,06/10/22 08:09:23 AM,18.750,1.000,-38.530,,,
264,06/10/22 09:09:23 AM,20.964,1.000,-37.195,,,
265,06/10/22 10:09:23 AM,22.110,1.013,-36.382,,,
266,06/10/22 11:09:23 AM,23.117,1.030,-35.613,,,
267,06/10/22 12:09:23 PM,23.573,1.037,-35.265,,,
268,06/10/22 01:09:23 PM,23.934,1.043,-34.990,,,
269,06/10/22 02:09:23 PM,24.852,1.059,-34.291,,,
270,06/10/22 03:09:23 PM,25.506,1.070,-33.793,,,
271,06/10/22 04:09:23 PM,25.847,1.075,-33.534,,,
272,06/10/22 05:09:23 PM,26.212,1.082,-33.257,,,
273,06/10/22 06:09:23 PM,26.579,1.088,-32.979,,,
274,06/10/22 07:09:23 PM,26.554,1.087,-32.997,,,
275,06/10/22 08:09:23 PM,26.285,1.083,-33.201,,,
276,06/10/22 09:09:23 PM,24.417,1.051,-34.622,,,
277,06/10/22 10:09:23 PM,22.039,1.011,-36.437,,,
278,06/10/22 11:09:23 PM,18.631,1.000,-38.602,,,
279,06/11/22 12:09:23 AM,17.751,1.000,-39.134,,,
280,06/11/22 01:09:23 AM,16.942,1.000,-39.624,,,
281,06/11/22 02:09:23 AM,16.585,1.000,-39.840,,,
282,06/11/22 03:09:23 AM,16.347,1.000,-39.985,,,
283,06/11/22 04:09:23 AM,16.013,1.000,-40.187,,,
284,06/11/22 05:09:23 AM,15.703,1.000,-40.375,,,
285,06/11/22 06:09:23 AM,15.608,1.000,-40.433,,,
286,06/11/22 07:09:23 AM,16.490,1.000,-39.898,,,
287,06/11/22 08:09:23 AM,18.726,1.000,-38.544,,,
288,06/11/22 09:09:23 AM,20.964,1.000,-37.195,,,
289,06/11/22 10:09:23 AM,22.110,1.013,-36.382,,,
290,06/11/22 11:09:23 AM,22.925,1.026,-35.760,,,
291,06/11/22 12:09:23 PM,23.309,1.033,-35.467,,,
292,06/11/22 01:09:23 PM,23.838,1.042,-35.063,,,
293,06/11/22 02:09:23 PM,24.441,1.052,-34.604,,,
294,06/11/22 03:09:23 PM,25.142,1.064,-34.070,,,
295,06/11/22 04:09:23 PM,25.531,1.070,-33.774,,,
296,06/11/22 05:09:23 PM,25.895,1.076,-33.497,,,
297,06/11/22 06:09:23 PM,26.359,1.084,-33.146,,,
298,06/11/22 07:09:23 PM,26.359,1.084,-33.146,,,
299,06/11/22 08:09:23 PM,26.139,1.080,-33.312,,,
300,06/11/22 09:09:23 PM,24.368,1.051,-34.659,,,
301,06/11/22 10:09:23 PM,22.110,1.013,-36.382,,,
302,06/11/22 11:09:23 PM,18.512,1.000,-38.674,,,
303,06/12/22 12:09:23 AM,17.751,1.000,-39.134,,,
304,06/12/22 01:09:23 AM,16.799,1.000,-39.710,,,
305,06/12/22 02:09:23 AM,16.490,1.000,-39.898,,,
306,06/12/22 03:09:23 AM,16.347,1.000,-39.985,,,
307,06/12/22 04:09:23 AM,16.037,1.000,-40.173,,,
308,06/12/22 05:09:23 AM,15.655,1.000,-40.404,,,
309,06/12/22 06:09:23 AM,15.512,1.000,-40.491,,,
310,06/12/22 07:09:23 AM,16.466,1.000,-39.912,,,
311,06/12/22 08:09:23 AM,18.584,1.000,-38.630,,,
312,06/12/22 09:09:23 AM,20.773,1.000,-37.310,,,
313,06/12/22 10:09:23 AM,21.943,1.010,-36.510,,,
314,06/12/22 11:09:23 AM,22.493,1.019,-36.090,,,
315,06/12/22 12:09:23 PM,23.021,1.028,-35.687,,,
316,06/12/22 01:09:23 PM,23.573,1.037,-35.265,,,
317,06/12/22 02:09:23 PM,24.320,1.050,-34.696,,,
318,06/12/22 03:09:23 PM,25.070,1.062,-34.125,,,
319,06/12/22 04:09:23 PM,25.458,1.069,-33.830,,,
320,06/12/22 05:09:23 PM,25.847,1.075,-33.534,,,
321,06/12/22 06:09:23 PM,26.261,1.082,-33.220,,,
322,06/12/22 07:09:23 PM,26.310,1.083,-33.183,,,
323,06/12/22 08:09:23 PM,26.115,1.080,-33.331,,,
324,06/12/22 09:09:23 PM,24.320,1.050,-34.696,,,
325,06/12/22 10:09:23 PM,22.350,1.017,-36.199,,,
326,06/12/22 11:09:23 PM,18.702,1.000,-38.559,,,
327,06/13/22 12:09:23 AM,17.775,1.000,-39.119,,,
328,06/13/22 01:09:23 AM,16.823,1.000,-39.696,,,
329,06/13/22 02:09:23 AM,16.561,1.000,-39.855,,,
330,06/13/22 03:09:23 AM,16.299,1.000,-40.013,,,
331,06/13/22 04:09:23 AM,16.108,1.000,-40.129,,,
332,06/13/22 05:09:23 AM,15.631,1.000,-40.419,,,
333,06/13/22 06:09:23 AM,15.608,1.000,-40.433,,,
334,06/13/22 07:09:23 AM,16.514,1.000,-39.883,,,
335,06/13/22 08:09:23 AM,18.702,1.000,-38.559,,,
336,06/13/22 09:09:23 AM,20.892,1.000,-37.238,,,
337,06/13/22 10:09:23 AM,21.632,1.005,-36.748,,,
338,06/13/22 11:09:23 AM,22.949,1.027,-35.742,,,
339,06/13/22 12:09:23 PM,23.525,1.036,-35.302,,,
340,06/13/22 01:09:23 PM,23.934,1.043,-34.990,,,
341,06/13/22 02:09:23 PM,24.489,1.053,-34.567,,,
342,06/13/22 03:09:23 PM,25.167,1.064,-34.051,,,
343,06/13/22 04:09:23 PM,25.701,1.073,-33.645,,,
344,06/13/22 05:09:23 PM,25.895,1.076,-33.497,,,
345,06/13/22 06:09:23 PM,26.383,1.084,-33.127,,,
346,06/13/22 07:09:23 PM,26.481,1.086,-33.053,,,
347,06/13/22 08:09:23 PM,26.139,1.080,-33.312,,,
348,06/13/22 09:09:23 PM,24.296,1.049,-34.714,,,
349,06/13/22 10:09:23 PM,22.206,1.014,-36.309,,,
350,06/13/22 11:09:23 PM,18.631,1.000,-38.602,,,
351,06/14/22 12:09:23 AM,17.751,1.000,-39.134,,,
352,06/14/22 01:09:23 AM,16.799,1.000,-39.710,,,
353,06/14/22 02:09:23 AM,16.418,1.000,-39.941,,,
354,06/14/22 03:09:23 AM,16.323,1.000,-39.999,,,
355,06/14/22 04:09:23 AM,16.037,1.000,-40.173,,,
356,06/14/22 05:09:23 AM,15.679,1.000,-40.390,,,
357,06/14/22 06:09:23 AM,15.536,1.000,-40.477,,,
358,06/14/22 07:09:23 AM,16.442,1.000,-39.927,,,
359,06/14/22 08:09:23 AM,18.702,1.000,-38.559,,,
360,06/14/22 09:09:23 AM,20.916,1.000,-37.224,,,
361,06/14/22 10:09:23 AM,22.182,1.014,-36.327,,,
362,06/14/22 11:09:23 AM,22.949,1.027,-35.742,,,
363,06/14/22 12:09:23 PM,23.381,1.034,-35.412,,,
364,06/14/22 01:09:23 PM,23.814,1.041,-35.081,,,
365,06/14/22 02:09:23 PM,21.728,1.006,-36.675,,,
366,06/14/22 03:09:23 PM,23.501,1.036,-35.320,,,
367,06/14/22 04:09:23 PM,24.537,1.053,-34.530,,,
368,06/14/22 05:09:23 PM,25.603,1.071,-33.719,,,
369,06/14/22 06:09:23 PM,25.895,1.076,-33.497,,,
370,06/14/22 07:09:23 PM,26.090,1.079,-33.349,,,
371,06/14/22 08:09:23 PM,25.749,1.074,-33.608,,,
372,06/14/22 09:09:23 PM,24.223,1.048,-34.769,,,
373,06/14/22 10:09:23 PM,21.943,1.010,-36.510,,,
374,06/14/22 11:09:23 PM,18.417,1.000,-38.731,,,
375,06/15/22 12:09:23 AM,17.561,1.000,-39.249,,,
376,06/15/22 01:09:23 AM,16.871,1.000,-39.667,,,
377,06/15/22 02:09:23 AM,16.514,1.000,-39.883,,,
378,06/15/22 03:09:23 AM,16.347,1.000,-39.985,,,
379,06/15/22 04:09:23 AM,15.989,1.000,-40.201,,,
380,06/15/22 05:09:23 AM,15.846,1.000,-40.288,,,
381,06/15/22 06:09:23 AM,15.679,1.000,-40.390,,,
382,06/15/22 07:09:23 AM,16.418,1.000,-39.941,,,
383,06/15/22 08:09:23 AM,18.465,1.000,-38.702,,,
384,06/15/22 09:09:23 AM,20.654,1.000,-37.382,,,
385,06/15/22 10:09:23 AM,21.799,1.007,-36.620,,,
386,06/15/22 11:09:23 AM,22.661,1.022,-35.961,,,
387,06/15/22 12:09:23 PM,23.621,1.038,-35.228,,,
388,06/15/22 01:09:23 PM,23.814,1.041,-35.081,,,
389,06/15/22 02:09:23 PM,24.320,1.050,-34.696,,,
390,06/15/22 03:09:23 PM,24.852,1.059,-34.291,,,
391,06/15/22 04:09:23 PM,25.288,1.066,-33.959,,,
392,06/15/22 05:09:23 PM,25.676,1.073,-33.664,,,
393,06/15/22 06:09:23 PM,25.871,1.076,-33.516,,,
394,06/15/22 07:09:23 PM,25.944,1.077,-33.460,,,
395,06/15/22 08:09:23 PM,25.774,1.074,-33.590,,,
396,06/15/22 09:09:23 PM,23.910,1.043,-35.008,,,
397,06/15/22 10:09:23 PM,22.110,1.013,-36.382,,,
398,06/15/22 11:09:23 PM,18.726,1.000,-38.544,,,
399,06/16/22 12:09:23 AM,17.775,1.000,-39.119,,,
400,06/16/22 01:09:23 AM,16.799,1.000,-39.710,,,
401,06/16/22 02:09:23 AM,16.537,1.000,-39.869,,,
402,06/16/22 03:09:23 AM,16.323,1.000,-39.999,,,
403,06/16/22 04:09:23 AM,16.013,1.000,-40.187,,,
404,06/16/22 05:09:23 AM,15.751,1.000,-40.346,,,
405,06/16/22 06:09:23 AM,15.536,1.000,-40.477,,,
406,06/16/22 07:09:23 AM,16.323,1.000,-39.999,,,
407,06/16/22 08:09:23 AM,18.488,1.000,-38.688,,,
408,06/16/22 09:09:23 AM,19.368,1.000,-38.157,,,
409,06/16/22 10:09:23 AM,21.943,1.010,-36.510,,,
410,06/16/22 11:09:23 AM,22.781,1.024,-35.870,,,
411,06/16/22 12:09:23 PM,23.333,1.033,-35.448,,,
412,06/16/22 01:09:23 PM,23.669,1.039,-35.191,,,
413,06/16/22 02:09:23 PM,24.344,1.050,-34.677,,,
414,06/16/22 03:09:23 PM,24.803,1.058,-34.328,,,
415,06/16/22 04:09:23 PM,25.701,1.073,-33.645,,,
416,06/16/22 05:09:23 PM,25.993,1.078,-33.423,,,
417,06/16/22 06:09:23 PM,26.066,1.079,-33.368,,,
418,06/16/22 07:09:23 PM,26.163,1.081,-33.294,,,
