DateTime,Temp
7/9/22 5:39,19.187
7/9/22 6:39,21.091
7/9/22 7:39,22.046
7/9/22 8:39,23.677
7/9/22 9:39,27.665
7/9/22 10:39,29.853
7/9/22 11:39,31.472
7/9/22 12:39,32.704
7/9/22 13:39,33.848
7/9/22 14:39,34.796
7/9/22 15:39,35.542
7/9/22 16:39,36.187
7/9/22 17:39,36.511
7/9/22 18:39,36.079
7/9/22 19:39,33.639
7/9/22 20:39,31.88
7/9/22 21:39,28.357
7/9/22 22:39,23.966
7/9/22 23:39,22.812
7/10/22 0:39,21.473
7/10/22 1:39,21.282
7/10/22 2:39,20.424
7/10/22 3:39,19.948
7/10/22 4:39,19.567
7/10/22 5:39,19.092
7/10/22 6:39,20.996
7/10/22 7:39,22.046
7/10/22 8:39,23.484
7/10/22 9:39,27.468
7/10/22 10:39,29.752
7/10/22 11:39,31.268
7/10/22 12:39,32.497
7/10/22 13:39,33.639
7/10/22 14:39,33.118
7/10/22 15:39,35.435
7/10/22 16:39,36.187
7/10/22 17:39,36.403
7/10/22 18:39,36.079
7/10/22 19:39,33.639
7/10/22 20:39,31.983
7/10/22 21:39,28.357
7/10/22 22:39,23.966
7/10/22 23:39,22.812
7/11/22 0:39,21.378
7/11/22 1:39,21.282
7/11/22 2:39,20.424
7/11/22 3:39,19.948
7/11/22 4:39,19.567
7/11/22 5:39,19.187
7/11/22 6:39,20.996
7/11/22 7:39,21.951
7/11/22 8:39,23.484
7/11/22 9:39,27.468
7/11/22 10:39,29.552
7/11/22 11:39,31.166
7/11/22 12:39,32.394
7/11/22 13:39,33.535
7/11/22 14:39,34.585
7/11/22 15:39,35.328
7/11/22 16:39,35.971
7/11/22 17:39,36.295
7/11/22 18:39,35.542
7/11/22 19:39,33.014
7/11/22 20:39,31.778
7/11/22 21:39,28.258
7/11/22 22:39,23.966
7/11/22 23:39,22.812
